board;channel;timetag;energy;energyshort;flags
0;5;226600;0.662;0;4000
0;1;227007;0.47198;0;4000
0;0;227213;0.662;0;4000
0;5;227527;0.662;0;4000
0;1;227537;0.353138;0;4000
0;5;227649;0.662;0;4000
0;0;227742;0.430242;0;4000
0;3;227856;0.662;0;4000
0;3;227876;0.0119235;0;4000
0;3;228684;0.0948498;0;4000
0;1;228883;0.081598;0;4000
0;7;229130;0.662;0;4000
0;7;229624;0.406549;0;4000
0;1;229966;0.10521;0;4000
0;1;229975;0.00747101;0;4000
0;5;230049;0.662;0;4000
0;1;230439;0.662;0;4000
0;2;230592;0.402645;0;4000
0;5;231496;0.293716;0;4000
0;6;231792;0.662;0;4000
0;1;231909;0.471336;0;4000
0;2;232101;0.267767;0;4000
0;3;233031;0.662;0;4000
0;3;233098;0.662;0;4000
0;5;233132;0.662;0;4000
0;7;233917;0.662;0;4000
0;3;233936;0.0585815;0;4000
0;0;234293;0.369759;0;4000
0;7;234556;0.662;0;4000
0;1;234582;0.127643;0;4000
0;4;234726;0.212429;0;4000
0;1;234916;0.21241;0;4000
0;3;234982;0.292243;0;4000
0;6;235046;0.662;0;4000
0;2;235120;0.662;0;4000
0;6;235247;0.662;0;4000
0;1;235360;0.662;0;4000
0;3;235916;0.662;0;4000
0;7;236029;0.662;0;4000
0;4;236631;0.662;0;4000
0;4;237072;0.662;0;4000
0;7;237261;0.406913;0;4000
0;6;237660;0.662;0;4000
0;1;238033;0.662;0;4000
0;1;238111;0.234139;0;4000
0;0;238748;0.203868;0;4000
0;2;238908;0.258644;0;4000
0;5;238977;0.662;0;4000
0;6;240323;0.181805;0;4000
0;7;240707;0.662;0;4000
0;2;240774;0.662;0;4000
0;7;240836;0.662;0;4000
0;7;241036;0.155935;0;4000
0;3;241842;0.501436;0;4000
0;0;242475;0.128098;0;4000
0;5;243088;0.662;0;4000
0;0;243685;0.26312;0;4000
0;7;244114;0.233288;0;4000
0;0;244132;0.662;0;4000
0;3;244391;0.401848;0;4000
0;7;244412;0.662;0;4000
0;6;245508;0.662;0;4000
0;1;245833;0.458916;0;4000
0;6;245983;0.294144;0;4000
0;7;245983;0.312294;0;4000
0;4;246083;0.662;0;4000
0;4;246280;0.662;0;4000
0;4;246400;0.662;0;4000
0;5;246508;0.212826;0;4000
0;7;246508;0.385106;0;4000
0;7;246514;0.138745;0;4000
0;7;246612;0.199624;0;4000
0;6;246679;0.121605;0;4000
0;7;246679;0.29177;0;4000
0;3;246776;0.110909;0;4000
0;0;247061;0.0275558;0;4000
0;6;247067;0.662;0;4000
0;5;247508;0.173497;0;4000
0;4;248038;0.0770441;0;4000
0;4;248253;0.470675;0;4000
0;5;248567;0.662;0;4000
0;0;248779;0.0789399;0;4000
0;1;248980;0.662;0;4000
0;5;249120;0.059265;0;4000
0;5;250286;0.662;0;4000
0;5;250487;0.662;0;4000
0;6;250984;0.662;0;4000
0;6;251401;0.0868747;0;4000
0;5;251609;0.3159;0;4000
0;6;251609;0.3461;0;4000
0;4;251661;0.181717;0;4000
0;7;251661;0.0412111;0;4000
0;2;252013;0.190906;0;4000
0;1;252025;0.337153;0;4000
0;1;252325;0.316427;0;4000
0;7;252343;0.662;0;4000
0;5;252382;0.662;0;4000
0;2;252489;0.148182;0;4000
0;3;252903;0.244685;0;4000
0;7;253146;0.662;0;4000
0;4;253215;0.662;0;4000
0;3;253516;0.247573;0;4000
0;2;253913;0.177208;0;4000
0;1;254228;0.405125;0;4000
0;2;254372;0.662;0;4000
0;7;254800;0.32079;0;4000
0;5;254819;0.662;0;4000
0;4;254830;0.662;0;4000
0;2;255018;0.297147;0;4000
0;2;255403;0.662;0;4000
0;1;255414;0.44154;0;4000
0;4;255500;0.662;0;4000
0;2;255873;0.214021;0;4000
0;5;255920;0.662;0;4000
0;4;256072;0.662;0;4000
0;6;256171;0.662;0;4000
0;0;256368;0.662;0;4000
0;4;256503;0.662;0;4000
0;7;256519;0.662;0;4000
0;7;256711;0.377902;0;4000
0;5;257827;0.662;0;4000
0;3;257904;0.662;0;4000
0;7;258344;0.391013;0;4000
0;3;258419;0.146123;0;4000
0;5;258479;0.144764;0;4000
0;7;258908;0.0718167;0;4000
0;6;259405;0.662;0;4000
0;1;259792;0.430143;0;4000
0;6;260548;0.469481;0;4000
0;0;261043;0.0388551;0;4000
0;7;261239;0.275249;0;4000
0;3;261290;0.662;0;4000
0;0;261516;0.129227;0;4000
0;1;262095;0.300978;0;4000
0;6;262114;0.290659;0;4000
0;6;262482;0.405951;0;4000
0;4;262529;0.0223414;0;4000
0;4;263204;0.254045;0;4000
0;0;263219;0.0162418;0;4000
0;5;264064;0.586778;0;4000
0;1;264165;0.662;0;4000
0;2;264596;0.307049;0;4000
0;0;264627;0.662;0;4000
0;0;264896;0.662;0;4000
0;3;265198;0.387209;0;4000
0;2;265783;0.662;0;4000
0;3;266284;0.456023;0;4000
0;1;266637;0.329738;0;4000
0;6;266666;0.662;0;4000
0;0;266731;0.178945;0;4000
0;0;266966;0.0404533;0;4000
0;7;267790;0.662;0;4000
0;0;269257;0.175793;0;4000
0;2;269972;0.212302;0;4000
0;7;270114;0.662;0;4000
0;0;270146;0.662;0;4000
0;7;270558;0.662;0;4000
0;3;270784;0.662;0;4000
0;7;271372;0.117599;0;4000
0;2;271628;0.662;0;4000
0;2;271833;0.476493;0;4000
0;5;272976;0.297269;0;4000
0;6;273200;0.662;0;4000
0;0;273318;0.00961175;0;4000
0;1;273458;0.662;0;4000
0;7;273548;0.662;0;4000
0;0;273664;0.150151;0;4000
0;7;273752;0.359278;0;4000
0;3;274305;0.662;0;4000
0;3;274612;0.662;0;4000
0;1;274631;0.224639;0;4000
0;5;274684;0.662;0;4000
0;0;274729;0.420263;0;4000
0;2;274745;0.383302;0;4000
0;4;274915;0.299732;0;4000
0;5;274915;0.362268;0;4000
0;7;274957;0.662;0;4000
0;5;275167;0.464417;0;4000
0;2;275297;0.320572;0;4000
0;1;275309;0.354199;0;4000
0;6;275780;0.662;0;4000
0;6;276234;0.629714;0;4000
0;2;276598;0.457231;0;4000
0;4;276849;0.178429;0;4000
0;0;276955;0.205943;0;4000
0;6;277211;0.662;0;4000
0;2;277452;0.662;0;4000
0;5;277691;0.373506;0;4000
0;6;278013;0.00692869;0;4000
0;7;278080;0.288313;0;4000
0;2;278138;0.315138;0;4000
0;4;278206;0.662;0;4000
0;5;278392;0.453862;0;4000
0;3;278748;0.384172;0;4000
0;1;278850;0.189733;0;4000
0;1;279057;0.439077;0;4000
0;2;279227;0.458497;0;4000
0;3;279525;0.0907316;0;4000
0;5;279923;0.0107059;0;4000
0;5;280118;0.421105;0;4000
0;7;280118;0.240895;0;4000
0;1;280283;0.524561;0;4000
0;1;280327;0.662;0;4000
0;6;280571;0.307694;0;4000
0;0;281085;0.662;0;4000
0;4;281546;0.662;0;4000
0;2;281580;0.469579;0;4000
0;2;281654;0.447502;0;4000
0;4;282727;0.518093;0;4000
0;1;282876;0.42457;0;4000
0;3;283111;0.153245;0;4000
0;2;283534;0.662;0;4000
0;0;283587;0.662;0;4000
0;6;283683;0.662;0;4000
0;4;283751;0.662;0;4000
0;3;283759;0.387466;0;4000
0;7;284404;0.160207;0;4000
0;0;284519;0.180634;0;4000
0;5;284562;0.332199;0;4000
0;2;284668;0.146196;0;4000
0;1;284882;0.462035;0;4000
0;3;285043;0.449903;0;4000
0;6;285870;0.662;0;4000
0;0;285885;0.0635988;0;4000
0;4;286458;0.662;0;4000
0;5;286853;0.121825;0;4000
0;2;286864;0.157471;0;4000
0;7;286966;0.601652;0;4000
0;5;287448;0.0683333;0;4000
0;4;287771;0.363992;0;4000
0;5;288112;0.662;0;4000
0;3;288509;0.662;0;4000
0;0;288626;0.466144;0;4000
0;6;288947;0.662;0;4000
0;6;289748;0.342354;0;4000
0;5;290319;0.43688;0;4000
0;0;290414;0.388276;0;4000
0;1;290828;0.261753;0;4000
0;0;291085;0.255298;0;4000
0;0;291426;0.662;0;4000
0;1;291520;0.478013;0;4000
0;1;291780;0.108741;0;4000
0;4;291801;0.35227;0;4000
0;7;292341;0.662;0;4000
0;7;292515;0.468545;0;4000
0;6;292635;0.626877;0;4000
0;4;292978;0.176516;0;4000
0;0;292991;0.34816;0;4000
0;0;293015;0.0491803;0;4000
0;4;293267;0.213912;0;4000
0;6;293757;0.662;0;4000
0;4;294269;0.161892;0;4000
0;3;294741;0.662;0;4000
0;4;295015;0.662;0;4000
0;1;295118;0.319771;0;4000
0;7;295118;0.342229;0;4000
0;5;295685;0.662;0;4000
0;4;295815;0.423259;0;4000
0;7;296477;0.662;0;4000
0;6;297009;0.241011;0;4000
0;7;297009;0.420989;0;4000
0;0;297091;0.364072;0;4000
0;5;297120;0.662;0;4000
0;0;297202;0.662;0;4000
0;2;297395;0.312915;0;4000
0;6;298078;0.662;0;4000
0;5;298195;0.662;0;4000
0;4;298994;0.00887533;0;4000
0;6;299148;0.142275;0;4000
0;0;299316;0.167124;0;4000
0;4;299359;0.200623;0;4000
0;0;299514;0.662;0;4000
0;6;299848;0.662;0;4000
0;5;299853;0.662;0;4000
0;6;299960;0.662;0;4000
0;4;300022;0.662;0;4000
0;4;300513;0.254314;0;4000
0;5;300513;0.407686;0;4000
0;1;300719;0.164023;0;4000
0;3;300993;0.240162;0;4000
0;7;301546;0.662;0;4000
0;7;301634;0.662;0;4000
0;6;302058;0.662;0;4000
0;7;302186;0.662;0;4000
0;4;302208;0.662;0;4000
0;3;303128;0.0394929;0;4000
0;3;303766;0.270424;0;4000
0;3;303954;0.662;0;4000
0;1;303970;0.255137;0;4000
0;0;304032;0.500784;0;4000
0;3;304114;0.128136;0;4000
0;1;304300;0.433044;0;4000
0;4;304572;0.23548;0;4000
0;5;304572;0.42652;0;4000
0;0;304708;0.662;0;4000
0;7;304982;0.662;0;4000
0;5;305238;0.196979;0;4000
0;4;306079;0.662;0;4000
0;7;306238;0.394943;0;4000
0;3;307012;0.662;0;4000
0;7;307155;0.367286;0;4000
0;4;307159;0.662;0;4000
0;6;307501;0.221014;0;4000
0;0;308161;0.243048;0;4000
0;4;308773;0.258199;0;4000
0;1;308893;0.280136;0;4000
0;7;309231;0.201977;0;4000
0;4;309383;0.662;0;4000
0;0;309522;0.662;0;4000
0;4;309611;0.662;0;4000
0;2;309614;0.237606;0;4000
0;5;309958;0.662;0;4000
0;3;309986;0.185863;0;4000
0;5;310427;0.662;0;4000
0;5;310753;0.662;0;4000
0;5;311036;0.422868;0;4000
0;5;311044;0.662;0;4000
0;1;311810;0.210998;0;4000
0;4;312082;0.662;0;4000
0;5;312310;0.662;0;4000
0;3;312411;0.662;0;4000
0;3;312505;0.662;0;4000
0;1;312721;0.662;0;4000
0;3;313549;0.421002;0;4000
0;4;313811;0.662;0;4000
0;2;314106;0.360468;0;4000
0;1;314123;0.662;0;4000
0;0;314191;0.166278;0;4000
0;4;314551;0.662;0;4000
0;4;314575;0.662;0;4000
0;1;314864;0.289636;0;4000
0;7;314942;0.430932;0;4000
0;2;315856;0.662;0;4000
0;0;315916;0.662;0;4000
0;7;315995;0.662;0;4000
0;0;316124;0.445548;0;4000
0;5;316692;0.2479;0;4000
0;4;317297;0.137251;0;4000
0;3;317510;0.134301;0;4000
0;6;317560;0.586157;0;4000
0;0;317687;0.0942758;0;4000
0;4;318116;0.0204074;0;4000
0;6;318191;0.662;0;4000
0;0;318270;0.662;0;4000
0;4;318571;0.662;0;4000
0;5;318653;0.411676;0;4000
0;0;319031;0.389131;0;4000
0;3;319474;0.313647;0;4000
0;2;319572;0.0115033;0;4000
0;4;320188;0.662;0;4000
0;1;320710;0.149401;0;4000
0;1;320750;0.384566;0;4000
0;0;320902;0.353146;0;4000
0;6;321198;0.662;0;4000
0;7;321595;0.421762;0;4000
0;3;321655;0.555119;0;4000
0;2;322161;0.424167;0;4000
0;3;322565;0.662;0;4000
0;5;322714;0.0131095;0;4000
0;5;322849;0.662;0;4000
0;7;324028;0.202291;0;4000
0;4;324633;0.662;0;4000
0;0;324816;0.153105;0;4000
0;0;325123;0.388923;0;4000
0;0;326149;0.020724;0;4000
0;3;326743;0.246551;0;4000
0;5;327740;0.615848;0;4000
0;2;327872;0.630372;0;4000
0;1;327893;0.390786;0;4000
0;1;328078;0.322909;0;4000
0;5;328085;0.0101473;0;4000
0;0;328456;0.11008;0;4000
0;2;328578;0.0831441;0;4000
0;7;328886;0.0545618;0;4000
0;5;329349;0.3596;0;4000
0;4;329470;0.662;0;4000
0;3;329577;0.662;0;4000
0;7;330028;0.662;0;4000
0;0;330307;0.662;0;4000
0;3;330362;0.367548;0;4000
0;7;330609;0.219635;0;4000
0;5;331064;0.34698;0;4000
0;3;331127;0.144968;0;4000
0;7;331453;0.662;0;4000
0;6;331574;0.414821;0;4000
0;1;332179;0.662;0;4000
0;5;332673;0.662;0;4000
0;2;332758;0.662;0;4000
0;1;333367;0.662;0;4000
0;2;333441;0.300827;0;4000
0;1;333496;0.662;0;4000
0;0;333712;0.662;0;4000
0;2;334112;0.473418;0;4000
0;2;334141;0.0523909;0;4000
0;6;334150;0.662;0;4000
0;7;334587;0.0469866;0;4000
0;6;334624;0.334505;0;4000
0;3;334632;0.298228;0;4000
0;2;334698;0.406486;0;4000
0;2;334872;0.449461;0;4000
0;2;334880;0.450226;0;4000
0;2;335560;0.469312;0;4000
0;6;335613;0.521431;0;4000
0;3;335874;0.336575;0;4000
0;1;335905;0.662;0;4000
0;5;336717;0.662;0;4000
0;2;336914;0.662;0;4000
0;4;336925;0.662;0;4000
0;7;336953;0.412656;0;4000
0;6;336989;0.662;0;4000
0;4;337311;0.662;0;4000
0;5;337794;0.451432;0;4000
0;0;337821;0.401905;0;4000
0;7;337886;0.662;0;4000
0;2;337998;0.235973;0;4000
0;2;338741;0.354173;0;4000
0;1;338786;0.662;0;4000
0;4;339255;0.662;0;4000
0;5;339449;0.0621431;0;4000
0;2;339691;0.136087;0;4000
0;6;339696;0.662;0;4000
0;0;340016;0.424704;0;4000
0;1;340089;0.235569;0;4000
0;5;340261;0.662;0;4000
0;3;340283;0.00543326;0;4000
0;4;340412;0.662;0;4000
0;5;340646;0.662;0;4000
0;6;340871;0.266204;0;4000
0;1;341074;0.662;0;4000
0;0;341182;0.662;0;4000
0;6;341497;0.662;0;4000
0;4;341577;0.122829;0;4000
0;3;341665;0.662;0;4000
0;5;341696;0.00839407;0;4000
0;2;342159;0.035451;0;4000
0;3;342179;0.662;0;4000
0;7;342239;0.389371;0;4000
0;6;342262;0.662;0;4000
0;3;342402;0.662;0;4000
0;3;342496;0.362922;0;4000
0;5;343677;0.405547;0;4000
0;3;343828;0.187094;0;4000
0;2;344599;0.662;0;4000
0;7;344734;0.271682;0;4000
0;1;345130;0.435409;0;4000
0;1;345140;0.662;0;4000
0;2;345332;0.129307;0;4000
0;2;345710;0.662;0;4000
0;3;345748;0.305029;0;4000
0;1;345800;0.662;0;4000
0;6;345845;0.662;0;4000
0;5;345877;0.662;0;4000
0;1;345996;0.312631;0;4000
0;4;346155;0.662;0;4000
0;0;346323;0.144263;0;4000
0;1;346377;0.662;0;4000
0;7;346414;0.662;0;4000
0;4;346765;0.244;0;4000
0;2;347604;0.232715;0;4000
0;3;348251;0.255351;0;4000
0;2;348378;0.212399;0;4000
0;4;348401;0.213148;0;4000
0;3;348508;0.291646;0;4000
0;0;348816;0.662;0;4000
0;2;349876;0.662;0;4000
0;3;350087;0.662;0;4000
0;2;350288;0.662;0;4000
0;3;350909;0.416552;0;4000
0;1;350917;0.662;0;4000
0;5;350930;0.575113;0;4000
0;2;351133;0.403701;0;4000
0;5;351375;0.662;0;4000
0;4;352050;0.428615;0;4000
0;2;352125;0.275655;0;4000
0;3;352362;0.662;0;4000
0;1;352367;0.662;0;4000
0;3;352426;0.662;0;4000
0;7;352741;0.473614;0;4000
0;4;352755;0.662;0;4000
0;7;352829;0.662;0;4000
0;1;353281;0.662;0;4000
0;1;353401;0.188065;0;4000
0;1;354387;0.662;0;4000
0;1;354419;0.662;0;4000
0;5;354806;0.662;0;4000
0;0;354852;0.662;0;4000
0;3;354870;0.200591;0;4000
0;5;355667;0.451475;0;4000
0;1;355761;0.383135;0;4000
0;6;355889;0.416366;0;4000
0;5;356097;0.662;0;4000
0;5;356453;0.662;0;4000
0;6;356709;0.662;0;4000
0;0;356796;0.4744;0;4000
0;4;357645;0.0296097;0;4000
0;3;357889;0.0165044;0;4000
0;0;357903;0.0941671;0;4000
0;5;358071;0.104328;0;4000
0;2;358176;0.662;0;4000
0;1;358361;0.1597;0;4000
0;6;358581;0.662;0;4000
0;3;358804;0.405311;0;4000
0;3;358928;0.662;0;4000
0;1;359000;0.662;0;4000
0;0;359127;0.662;0;4000
0;0;359505;0.14834;0;4000
0;5;359905;0.662;0;4000
0;0;359959;0.127025;0;4000
0;6;360205;3.89178e-05;0;4000
0;6;360476;0.662;0;4000
0;0;360507;0.0450548;0;4000
0;3;360903;0.00942514;0;4000
0;7;361241;0.0125526;0;4000
0;3;361602;0.662;0;4000
0;0;361967;0.245856;0;4000
0;0;362669;0.662;0;4000
0;0;363049;0.662;0;4000
0;6;363182;0.662;0;4000
0;1;363346;0.0350206;0;4000
0;1;363523;0.662;0;4000
0;3;363665;0.498191;0;4000
0;2;363816;0.00993768;0;4000
0;1;363870;0.662;0;4000
0;4;363879;0.662;0;4000
0;3;363967;0.402439;0;4000
0;5;364362;0.662;0;4000
0;1;364386;0.279723;0;4000
0;2;364466;0.306546;0;4000
0;0;365421;0.662;0;4000
0;2;365699;0.135809;0;4000
0;4;365750;0.662;0;4000
0;5;365774;0.662;0;4000
0;6;366003;0.182556;0;4000
0;4;366336;0.662;0;4000
0;0;367183;0.4065;0;4000
0;7;367191;0.035998;0;4000
0;6;367344;0.320283;0;4000
0;7;367344;0.177999;0;4000
0;1;367438;0.662;0;4000
0;5;367819;0.662;0;4000
0;0;367976;0.662;0;4000
0;5;368020;0.662;0;4000
0;1;368233;0.079088;0;4000
0;7;368285;0.220069;0;4000
0;2;368572;0.364367;0;4000
0;4;368683;0.662;0;4000
0;1;369098;0.662;0;4000
0;3;369398;0.0651575;0;4000
0;3;369746;0.662;0;4000
0;5;369748;0.662;0;4000
0;2;370295;0.3672;0;4000
0;6;370388;0.662;0;4000
0;5;370810;0.662;0;4000
0;5;371276;0.662;0;4000
0;1;371364;0.0816699;0;4000
0;5;371503;0.662;0;4000
0;2;371957;0.449539;0;4000
0;5;372032;0.662;0;4000
0;5;372265;0.662;0;4000
0;2;372361;0.662;0;4000
0;3;372612;0.378514;0;4000
0;1;373010;0.662;0;4000
0;2;373228;0.390277;0;4000
0;2;373506;0.0882949;0;4000
0;0;373656;0.356053;0;4000
0;0;373944;0.125838;0;4000
0;1;374058;0.0864937;0;4000
0;7;374206;0.662;0;4000
0;2;374461;0.16315;0;4000
0;6;374749;0.662;0;4000
0;1;375535;0.662;0;4000
0;1;376142;0.438288;0;4000
0;7;376247;0.468063;0;4000
0;0;376923;0.0106154;0;4000
0;0;377464;0.431161;0;4000
0;3;377493;0.662;0;4000
0;1;377740;0.662;0;4000
0;3;377753;0.444184;0;4000
0;5;377762;0.662;0;4000
0;3;377882;0.149095;0;4000
0;6;378385;0.662;0;4000
0;7;379015;0.662;0;4000
0;2;380139;0.183762;0;4000
0;5;380534;0.662;0;4000
0;3;380720;0.124251;0;4000
0;0;381248;0.662;0;4000
0;0;382042;0.128241;0;4000
0;6;382971;0.428983;0;4000
0;3;383515;0.353117;0;4000
0;6;383833;0.662;0;4000
0;3;383965;0.307996;0;4000
0;3;384136;0.166849;0;4000
0;4;384210;0.662;0;4000
0;3;384569;0.0266974;0;4000
0;6;384822;0.301577;0;4000
0;4;385111;0.36753;0;4000
0;6;385373;0.662;0;4000
0;0;385825;0.0172765;0;4000
0;3;386047;0.0635235;0;4000
0;7;386834;0.163227;0;4000
0;3;387033;0.0639392;0;4000
0;2;387362;0.662;0;4000
0;1;387603;0.475258;0;4000
0;6;387655;0.662;0;4000
0;6;387686;0.662;0;4000
0;4;387699;0.662;0;4000
0;1;387847;0.390725;0;4000
0;1;388687;0.438896;0;4000
0;6;389414;0.662;0;4000
0;1;389500;0.662;0;4000
0;2;389835;0.00221149;0;4000
0;1;390270;0.38583;0;4000
0;4;390428;0.662;0;4000
0;0;390514;0.662;0;4000
0;6;390971;0.325142;0;4000
0;1;391103;0.662;0;4000
0;1;391572;0.662;0;4000
0;2;391621;0.154493;0;4000
0;3;392027;0.342645;0;4000
0;0;392376;0.270492;0;4000
0;1;392450;0.662;0;4000
0;2;392598;0.248381;0;4000
0;3;392666;0.662;0;4000
0;1;393092;0.662;0;4000
0;0;393415;0.662;0;4000
0;4;393680;0.662;0;4000
0;1;393838;0.283063;0;4000
0;0;393892;0.0853151;0;4000
0;5;394191;0.662;0;4000
0;7;394245;0.371294;0;4000
0;1;394322;0.0809591;0;4000
0;5;394686;0.220234;0;4000
0;3;394985;0.351446;0;4000
0;1;396404;0.127039;0;4000
0;7;396699;0.662;0;4000
0;5;396899;0.662;0;4000
0;4;396954;0.447027;0;4000
0;6;396992;0.17096;0;4000
0;4;397178;0.662;0;4000
0;4;397815;0.662;0;4000
0;6;398980;0.662;0;4000
0;0;399582;0.209675;0;4000
0;6;399667;0.662;0;4000
0;3;399684;0.12891;0;4000
0;7;399720;0.662;0;4000
0;4;399847;0.0875703;0;4000
0;5;399905;0.185894;0;4000
0;4;399917;0.187093;0;4000
0;1;399982;0.0813604;0;4000
0;2;400049;0.0933159;0;4000
0;3;400060;0.449619;0;4000
0;1;400379;0.40987;0;4000
0;7;400381;0.0607008;0;4000
0;6;400741;0.222587;0;4000
0;4;401071;0.238118;0;4000
0;5;401280;0.662;0;4000
0;4;401773;0.347281;0;4000
0;0;402681;0.662;0;4000
0;1;402735;0.662;0;4000
0;0;402853;0.662;0;4000
0;7;403212;0.662;0;4000
0;5;403383;0.199292;0;4000
0;1;403550;0.0674717;0;4000
0;6;403865;0.273816;0;4000
0;7;403874;0.346688;0;4000
0;4;404112;0.662;0;4000
0;7;404227;0.368699;0;4000
0;2;404338;0.407505;0;4000
0;3;404743;0.0788706;0;4000
0;2;404786;0.662;0;4000
0;7;405976;0.662;0;4000
0;0;406002;0.211569;0;4000
0;5;406045;0.662;0;4000
0;1;407522;0.0367542;0;4000
0;2;407931;0.0754878;0;4000
0;3;408094;0.164489;0;4000
0;0;408353;0.0299051;0;4000
0;3;408353;0.250275;0;4000
0;1;408626;0.473252;0;4000
0;0;408825;0.234965;0;4000
0;0;409016;0.0520138;0;4000
0;5;409472;0.662;0;4000
0;0;409975;0.473335;0;4000
0;0;410602;0.424667;0;4000
0;5;410905;0.63132;0;4000
0;6;411256;0.662;0;4000
0;1;411412;0.150027;0;4000
0;1;411471;0.662;0;4000
0;3;411957;0.108846;0;4000
0;1;412385;0.662;0;4000
0;5;413600;0.15009;0;4000
0;6;413657;0.32832;0;4000
0;7;413657;0.262011;0;4000
0;1;413740;0.00114705;0;4000
0;5;413871;0.662;0;4000
0;0;413963;0.424223;0;4000
0;4;414327;0.662;0;4000
0;2;414481;0.47435;0;4000
0;3;414945;0.333386;0;4000
0;5;415044;0.231793;0;4000
0;7;415073;0.662;0;4000
0;4;415644;0.313347;0;4000
0;1;415904;0.348652;0;4000
0;1;415906;0.461308;0;4000
0;2;416048;0.106777;0;4000
0;5;416587;0.662;0;4000
0;0;416819;0.234534;0;4000
0;1;417016;0.662;0;4000
0;5;417022;0.292604;0;4000
0;3;417168;0.204048;0;4000
0;0;417322;0.281107;0;4000
0;6;417376;0.662;0;4000
0;4;418616;0.156054;0;4000
0;3;418620;0.662;0;4000
0;3;419005;0.662;0;4000
0;2;419051;0.257375;0;4000
0;4;419489;0.662;0;4000
0;7;419645;0.662;0;4000
0;1;420024;0.223475;0;4000
0;6;420029;0.448223;0;4000
0;2;420121;0.145366;0;4000
0;2;420392;0.368086;0;4000
0;2;420402;0.0758756;0;4000
0;0;420420;0.212797;0;4000
0;0;421039;0.179468;0;4000
0;3;421447;0.662;0;4000
0;2;421704;0.662;0;4000
0;5;421721;0.601624;0;4000
0;7;421827;0.662;0;4000
0;6;422062;0.305992;0;4000
0;5;422144;0.662;0;4000
0;5;422444;0.19138;0;4000
0;3;422586;0.174024;0;4000
0;3;423170;0.47694;0;4000
0;4;423175;0.662;0;4000
0;4;424953;0.662;0;4000
0;2;425276;0.662;0;4000
0;1;425720;0.300004;0;4000
0;4;426103;0.662;0;4000
0;0;426217;0.296018;0;4000
0;7;426462;0.662;0;4000
0;0;426717;0.463397;0;4000
0;3;426747;0.276949;0;4000
0;3;426940;0.266242;0;4000
0;5;427259;0.662;0;4000
0;1;427260;0.173229;0;4000
0;7;427332;0.662;0;4000
0;0;427348;0.227997;0;4000
0;6;427595;0.198761;0;4000
0;3;427622;0.459824;0;4000
0;2;428072;0.425572;0;4000
0;7;428233;0.662;0;4000
0;0;428430;0.143972;0;4000
0;1;428478;0.412729;0;4000
0;1;428971;0.0410228;0;4000
0;1;429054;0.0622436;0;4000
0;1;429668;0.418927;0;4000
0;0;430433;0.662;0;4000
0;7;431322;0.459609;0;4000
0;7;431423;0.249735;0;4000
0;0;431599;0.150121;0;4000
0;4;431985;0.414358;0;4000
0;5;431985;0.247642;0;4000
0;2;432353;0.263272;0;4000
0;2;432598;0.235332;0;4000
0;0;432884;0.43384;0;4000
0;1;433064;0.662;0;4000
0;2;433123;0.478872;0;4000
0;2;433457;0.0302747;0;4000
0;7;433505;0.662;0;4000
0;6;433528;0.662;0;4000
0;7;433956;0.17054;0;4000
0;6;433975;0.470053;0;4000
0;6;434015;0.662;0;4000
0;2;434201;0.662;0;4000
0;1;434269;0.0241421;0;4000
0;5;434421;0.662;0;4000
0;3;434604;0.662;0;4000
0;5;434740;0.662;0;4000
0;7;435025;0.662;0;4000
0;3;435466;0.438788;0;4000
0;0;435664;0.662;0;4000
0;1;435689;0.310357;0;4000
0;4;435757;0.178774;0;4000
0;7;435937;0.34417;0;4000
0;4;436158;0.662;0;4000
0;5;436338;0.662;0;4000
0;0;436931;0.463564;0;4000
0;0;437248;0.282601;0;4000
0;5;437250;0.662;0;4000
0;0;437518;0.116868;0;4000
0;0;437966;0.662;0;4000
0;4;438159;0.662;0;4000
0;7;438307;0.00395276;0;4000
0;7;438570;0.662;0;4000
0;7;438586;0.409541;0;4000
0;4;438656;0.662;0;4000
0;1;438658;0.34666;0;4000
0;2;438671;0.203957;0;4000
0;5;438846;0.0154857;0;4000
0;7;439007;0.305394;0;4000
0;5;439194;0.662;0;4000
0;2;439227;0.286363;0;4000
0;3;439250;0.662;0;4000
0;5;439289;0.20276;0;4000
0;7;439323;0.463755;0;4000
0;4;439407;0.662;0;4000
0;1;440177;0.662;0;4000
0;6;440301;0.466434;0;4000
0;3;440861;0.662;0;4000
0;0;441102;0.438749;0;4000
0;3;441860;0.498542;0;4000
0;7;441884;0.00903846;0;4000
0;0;442021;0.439895;0;4000
0;5;442084;0.662;0;4000
0;3;442687;0.011805;0;4000
0;1;443180;0.662;0;4000
0;3;443310;0.00579804;0;4000
0;1;443642;0.193666;0;4000
0;3;443745;0.13205;0;4000
0;0;444569;0.252157;0;4000
0;6;444916;0.386342;0;4000
0;5;445239;0.662;0;4000
0;4;445413;0.662;0;4000
0;3;445430;0.662;0;4000
0;0;446146;0.0175289;0;4000
0;7;447213;0.662;0;4000
0;7;447386;0.363856;0;4000
0;2;448258;0.259129;0;4000
0;6;448315;0.662;0;4000
0;3;448511;0.0537533;0;4000
0;5;448709;0.471753;0;4000
0;4;449160;0.662;0;4000
0;3;449737;0.129308;0;4000
0;7;449750;0.386241;0;4000
0;5;449907;0.662;0;4000
0;2;450111;0.662;0;4000
0;2;450623;0.662;0;4000
